baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000240891	22.8239798345612	0.138478898597623	1.73924026202491	2.42258466941075	0.658549741378825	0.721975088464332	PLCXD2
ENSG00000119608	1.32150453850267	-2.43068673109865	2.80187323158027	2.42239175781907	0.658584536902238	0.721976444683554	PROX2
ENSG00000048342	2.77344493806862	-1.28312347139398	2.12787382415391	2.42149474536321	0.658746339000079	0.722117025234266	CC2D2A
ENSG00000137709	8.38156830201447	-2.02526352980023	1.74271138343671	2.41975287836906	0.659060571071817	0.722424676519034	POU2F3
ENSG00000108823	0.843355257760984	3.07193215846683	3.44752031219015	2.41935219159272	0.659132861519955	0.722467107333418	SGCA
ENSG00000164236	29.5548366384029	-0.533016901409832	1.7292644240913	2.41872119743707	0.659246708275011	0.722518272125756	ANKRD33B
ENSG00000232946	1.08858459060833	-2.51408803972856	2.95755058948756	2.41886927794017	0.659219990377324	0.722518272125756	RP11-390F4.2
ENSG00000124491	22.2525012913042	0.222449967176268	1.77751788349995	2.41841806880042	0.659301402295304	0.722541407415882	F13A1
ENSG00000213876	2.83872911350368	-0.44194035316194	2.43168988903522	2.41806508738445	0.659365093145546	0.722574399650228	RPL7AP64
ENSG00000255655	0.882946571207415	-2.60214079331908	3.08621736449626	2.41755846497065	0.659456509887642	0.722637770779948	RP11-256L11.3
ENSG00000154143	8.63986941116952	-0.961465922437193	1.85960404659026	2.41536012718997	0.659853232023273	0.723035674531358	PANX3
ENSG00000236157	6.41826861032756	-0.262019711364701	1.27586619589968	2.41418630264454	0.660065096526966	0.723230989899728	RP11-187C18.4
ENSG00000125813	11.2834104116009	0.140292233418269	1.79053695605757	2.41313825480832	0.660254277523962	0.723401432402246	PAX1
ENSG00000267632	10.6506044922215	-0.821156145719746	0.927953038098142	2.41013059520698	0.660797278208625	0.7239594970403	RP11-400F19.18
ENSG00000261788	0.861318960127921	3.43092438908568	2.86762256579285	2.40967835297656	0.660878937732404	0.724012092187338	RP11-480G7.1
ENSG00000260361	9.52302293625961	-1.1595628987814	0.934238042052073	2.40923956076199	0.660958171642733	0.724062024783429	CTD-2313J17.5
ENSG00000254741	2.48657074583892	-0.0921063411920832	2.16867894938059	2.40860749927511	0.661072309903763	0.724150187131852	RP11-661A12.7
ENSG00000256116	18.5833032537472	0.369996593574258	0.623261253749812	2.40823570176322	0.661139452309077	0.724186863040451	RP11-783K16.14
ENSG00000112379	9.76455967842535	-1.31863633992436	1.81278425518815	2.40478047301266	0.661763528352748	0.724833547957491	KIAA1244
ENSG00000261460	5.32742046260851	-0.552942802645564	1.50669622468902	2.40285944178538	0.662110579502245	0.725176755455445	RP11-106M3.3
ENSG00000138162	1.62275096111109	-2.48792541576907	2.65798700660011	2.40204948033875	0.662256922908933	0.725300114002382	TACC2
ENSG00000257355	1.09514515813763	-2.17819805898744	2.71492391089232	2.40075964410988	0.662489990308812	0.725518434792761	CTD-2006C1.10
ENSG00000244513	11.9425588187878	-0.661392951876834	0.944387173933242	2.39945058820953	0.662726556269671	0.725740564572213	CTD-2013N24.2
ENSG00000179144	1.4509554542043	-2.48959534121108	3.03729034654301	2.39835067041421	0.662925347782553	0.725921307690428	GIMAP7
ENSG00000233246	1.34811243617473	0.638376734964706	2.64922464718469	2.39318168063983	0.66385979766738	0.726907557360343	RP11-415J8.5
ENSG00000221887	1.94593396468431	1.8060848411582	2.38237899372998	2.392633278404	0.663958961173715	0.726942142019914	HMSD
ENSG00000258130	1.20164941937864	-2.91205001159274	2.95375087682648	2.3928086061966	0.663927257464693	0.726942142019914	RP11-347C12.3
ENSG00000234056	4.19494921584826	0.346953754977914	2.00208696894364	2.39178383614706	0.66411256831967	0.727073319160826	AMER2-AS1
ENSG00000198150	10.3456056890047	-0.811588802712537	0.8316792941108	2.3912098939701	0.664216362025515	0.727149949756612	AC135178.1
ENSG00000104883	1.887043582913	-2.27405228337971	2.0965084443402	2.39034623579888	0.664372558164656	0.727283937126871	PEX11G
ENSG00000176236	1.33254114293357	-0.458753862655349	2.28485686359678	2.38993983807723	0.664446060679528	0.727327391343205	C10orf111
ENSG00000246523	0.866486522359614	-0.898432035538031	3.53276193056715	2.38952451805322	0.664521179430987	0.727372610240562	RP11-736K20.6
ENSG00000236138	0.881290488254607	1.42802614151325	2.68136396315104	2.38908143910841	0.664601321729821	0.727423322939325	RP11-413E6.7
ENSG00000168995	12.6488411911878	-0.736051945989473	1.82069957878743	2.38832673262561	0.664737836593006	0.727535728568039	SIGLEC7
ENSG00000229178	2.72280672667021	1.12805851140932	1.61438812513123	2.38434637934803	0.665457959912952	0.728286832310879	AC069513.4
ENSG00000228812	1.00653748035574	-0.360238238189854	2.51054703625417	2.38257057477922	0.665779312148973	0.728564400893846	RP11-157P1.5
ENSG00000229017	1.03377476489348	1.5504626352986	3.38945800121156	2.38271968868327	0.665752326510558	0.728564400893846	RP11-439L18.3
ENSG00000267576	2.59553853318277	-1.82901834566358	2.0759402958555	2.38215932864104	0.665853738402152	0.728608785310202	CTC-510F12.6
ENSG00000128310	2.23218742025518	-2.52785054865234	2.38227421096731	2.38187874932893	0.665904518323135	0.728627291588034	GALR3
ENSG00000250685	4.07972785964193	0.0745491134783956	2.07047577473457	2.38102489649831	0.666059057692697	0.728759322951771	RP11-486L19.2
ENSG00000204837	8.01143247430504	0.884269121774648	1.14758091337185	2.37883996471274	0.666454557924824	0.729154971480608	RP11-204M4.2
ENSG00000226232	4.4689420428736	-0.389037754895305	1.26584479786671	2.37825485309001	0.666560482208938	0.729233776467994	RP11-419C5.2
ENSG00000122043	1.71823240433794	-3.02038114068755	2.99577779906906	2.37653328045781	0.666872171557911	0.729476682472705	LINC00544
ENSG00000237773	6.14424528175145	-0.657466376193544	1.89508567911227	2.37681347189999	0.666821440220697	0.729476682472705	AC003075.4
ENSG00000250338	0.909746718734593	-2.70570477472527	4.0097218549651	2.37646666494749	0.66688423309813	0.729476682472705	RP11-395I6.2
ENSG00000271738	186.832474768382	-1.12292025885008	1.67568937902119	2.37624191606754	0.66692492705842	0.729484105990892	RP11-137H2.6
ENSG00000266903	1.69838437042096	-1.01571151283474	2.40853233375297	2.3747478545141	0.667195466401679	0.729742921411577	CTB-171A8.1
ENSG00000198719	1.93817279981771	-0.18445931255149	1.82682190797999	2.3722892509133	0.667640730960966	0.730190612228	DLL1
ENSG00000258798	1.75716962847537	-2.25162039146617	2.04346140806537	2.37211293767801	0.667672665415507	0.730190612228	RP11-895M11.3
ENSG00000158748	0.84562541261529	-4.53812934287522	4.35117317138503	2.37152574882462	0.667779022246975	0.730232687029654	HTR6
ENSG00000164532	39.0628822122544	0.413321027081466	1.70461045244705	2.37153180364005	0.667777925520352	0.730232687029654	TBX20
ENSG00000228391	1.69439423200447	-0.755185457410416	2.77217690295506	2.36905761745892	0.668226125422412	0.730684465684258	AC011995.3
ENSG00000214113	1710.46810518111	-0.0355389789552139	0.174467215098127	2.3677244662214	0.668467662191572	0.730885747414929	LYRM4
ENSG00000273478	1.40487311607114	-1.10278110821999	2.27772854363729	2.36766659961158	0.668478146875689	0.730885747414929	RP11-465N4.5
ENSG00000273328	1.64443871794796	-3.37710034433269	2.26797333080063	2.36628498365982	0.668728491860285	0.731122307850501	RP11-141M3.5
ENSG00000164047	1.20136752351146	-0.123066627790998	2.68670451840333	2.36244819103846	0.669423848204144	0.731845351403219	CAMP
ENSG00000235559	0.917153280698636	3.87079783229869	3.26886160746465	2.35855636778257	0.670129387060676	0.732579452907692	NOL5BP
ENSG00000205056	1.46971419660877	-0.762835940134435	2.45001110143843	2.35815506667372	0.670202149833763	0.732609087281404	RP11-693J15.5
ENSG00000233057	0.844575063339758	-3.46211893427626	4.49637949381138	2.35803124908752	0.670224600533262	0.732609087281404	EEF1A1P14
ENSG00000251562	5028.25218648273	-0.57163675501739	0.510025487513934	2.35713034421633	0.670387959644265	0.732750422384124	MALAT1
ENSG00000073711	2.88491148184932	-1.50239808098559	1.85465415868895	2.35463907914188	0.670839753268069	0.733141034364352	PPP2R3A
ENSG00000118276	34.1427466745671	-0.284473266026774	1.73501832595884	2.35403237804833	0.670949792023786	0.733141034364352	B4GALT6
ENSG00000120669	2.35424193510874	2.77154143449439	2.43258025715377	2.35442273679485	0.670878991194706	0.733141034364352	SOHLH2
ENSG00000171533	0.876289995079979	-0.893971459487869	3.04069572644692	2.35418105527296	0.670922825633108	0.733141034364352	MAP6
ENSG00000250569	3.89414456403931	-0.960919543370282	1.31588578296083	2.354170138144	0.670924805721452	0.733141034364352	NTAN1P2
ENSG00000271722	7.85051368287367	0.278516578817859	0.909248475345206	2.35484437699363	0.670802519068344	0.733141034364352	RP11-446E9.2
ENSG00000206432	4.43408309415587	-1.15996321401786	1.97075627169761	2.35334118821736	0.671075160811042	0.73324078261497	TMEM200C
ENSG00000272944	2.51221287592856	-1.63922851317603	2.38807386310684	2.35200745287761	0.671317093602489	0.733467876276673	CTD-2308L22.1
ENSG00000126467	1.05558576460143	-1.44694312239042	2.62337558961887	2.35112165690488	0.671477785825222	0.733606189530968	TSKS
ENSG00000124391	2.38709863240304	-0.119639341500614	2.15253381205548	2.35063784720035	0.671565558219809	0.733664826057024	IL17C
ENSG00000082497	2.54148493851488	-1.89813389844709	2.47413001400035	2.35028082407466	0.671630331119335	0.733698331659459	SERTAD4
ENSG00000226659	24.2671225593842	0.441664117902845	0.916617874984726	2.35002128556471	0.671677418960009	0.733712515435675	RP11-137H2.4
ENSG00000168062	2.09004615767911	-1.40699658377456	1.8529299081864	2.34684976032254	0.67225289930541	0.734303862492719	BATF2
ENSG00000205147	2.00327445572408	-0.495403148817527	1.80417512839417	2.34593678919784	0.67241858500557	0.734447552307957	AC016586.1
ENSG00000159640	7.22086822285011	1.39416109474951	1.20647103466755	2.34349425904273	0.672861909345138	0.734894462262732	ACE
ENSG00000198711	1.72066315663801	0.179208939716622	2.33924653961602	2.34247297127247	0.673047298771468	0.735059626669849	SSBP3-AS1
ENSG00000187244	11.0565050187083	0.341137112121629	0.948397265028896	2.34050424389882	0.673404711351354	0.735412637564113	BCAM
ENSG00000150347	14.9710158430059	-1.06299352697983	0.849421354360551	2.33951162979719	0.673584934888632	0.735534782722263	ARID5B
ENSG00000225556	1.53004317459979	-1.08026194606279	2.56760055675486	2.33961780019197	0.673565657487663	0.735534782722263	C2CD4D
ENSG00000231419	19.0451655981402	-1.42713773052922	1.65962494127364	2.33924120764151	0.673634036218171	0.735551066091343	LINC00689
ENSG00000243389	1.40943626194438	-2.12948284157917	2.32145180384978	2.3384203568009	0.673783086363382	0.735676477873619	AC012442.5
ENSG00000220305	2.83294879111583	0.922038133537743	1.41382098375703	2.33751411866362	0.673947651421175	0.735818816172299	HNRNPH1P1
ENSG00000184357	7.56364434519457	0.736309371916086	2.07897145338664	2.33559440290232	0.674296290838609	0.736162102968732	HIST1H1B
ENSG00000196951	28.3937333036865	0.090697285280954	1.72168870786576	2.33488717948161	0.674424741757373	0.736264976615828	RP11-425I13.3
ENSG00000229544	4.30881890598592	-1.21883790855142	2.08816534420837	2.33053679481369	0.675215032248123	0.737090328992598	NKX1-2
ENSG00000234473	1.93988341613228	0.113507168634696	2.15265431345838	2.32892805265698	0.675507338106006	0.737372006292182	ZNF101P2
ENSG00000231551	0.969721392945442	1.61739049079951	3.84600148556471	2.32771352729191	0.675728037415167	0.737575494518006	RP11-495P10.1
ENSG00000236933	1.59035289924034	-2.07964694879115	3.24930697446653	2.32418131312333	0.676370006071351	0.738238765695248	RP11-439A17.7
ENSG00000182393	2.13368475801622	-1.33144403675531	2.44374460032275	2.32240090208374	0.676693650140619	0.738554544902865	IFNL1
ENSG00000212443	1.45354750891031	3.24301873524242	2.39362553871768	2.32184348905866	0.676794985208324	0.738627672691721	SNORA53
ENSG00000122574	25.2175241262905	-0.472749574431419	1.76024742433661	2.31868890442162	0.677368547472006	0.739216137278723	WIPF3
ENSG00000258526	1.79983512225516	0.655672066778402	2.07497234251095	2.31769567473846	0.677549160923895	0.739375736653141	RP11-111A21.1
ENSG00000243064	94.9412900368284	0.231616274222639	1.68834304996707	2.31561800217591	0.677927014177158	0.739750546916585	ABCC13
ENSG00000259039	0.955377466303737	-3.16056812249036	2.86075937080986	2.31295447589385	0.678411491187175	0.740241660567068	RP11-409I10.2
ENSG00000244649	3.95983988411285	-0.134182377188232	2.08318557317441	2.31126869726611	0.678718167816381	0.740538729201826	CTD-2377D24.6
ENSG00000215498	7.17635921226962	-1.08112314406852	1.06192856685204	2.31091329509218	0.67878282698265	0.740549689634094	FAM230B
ENSG00000231962	2.89204087265061	-6.46345812796643	6.97131652816118	2.31083508147225	0.678797056780902	0.740549689634094	VN1R7P
ENSG00000267702	4.47369402718692	0.568236672667848	2.00584794296016	2.30670950440451	0.679547749537047	0.741331082781807	RP11-53B2.2
ENSG00000268678	4.53219419527699	0.218001697872689	1.19883107531372	2.30458944822891	0.679933596621528	0.741714400046423	CTC-444N24.13
ENSG00000271918	10.0350347850208	-0.682561145609111	1.08780470207659	2.30413681136105	0.680015982875236	0.741766661034215	CTD-2287O16.5
ENSG00000251791	1.21420501062109	-2.39015843265381	2.43917959214573	2.30269036375013	0.680279273096358	0.742005105043561	SCARNA6
ENSG00000255737	2.88195859596756	1.39555968023083	2.11117640286234	2.30255696849954	0.680303555683938	0.742005105043561	AGAP2-AS1
ENSG00000272510	2.65169461906662	-1.01334084590436	1.66198424983285	2.30067158184254	0.680646784528981	0.742341829177557	RP4-680D5.8
ENSG00000266998	1.73138975054942	1.18419304105426	2.56131720903014	2.29981464881978	0.680802800543263	0.742474347386209	RP11-936I5.1
ENSG00000211892	23.802100808747	-2.06490706203074	1.62981576772363	2.29818144891145	0.681100170346881	0.742761002881326	IGHG4
ENSG00000185837	1.15650630869338	-1.22880695214946	2.75476247380501	2.29602599306206	0.681492679686201	0.743151376692632	CECR5-AS1
ENSG00000187912	0.903277459382934	-2.89925196133715	4.66587000918599	2.29458219770567	0.681755625900447	0.743400432621501	CLEC17A
ENSG00000197093	1.19284636896345	0.125999940361945	3.09557827678921	2.29328829308285	0.681991294495245	0.743619720732385	GAL3ST4
ENSG00000272991	0.883138770198687	1.30662488093728	3.18836026512302	2.29185935083083	0.682251581166105	0.743865827954976	AF129408.17
ENSG00000268688	1.73196806777025	-1.68708687097919	2.43283634439721	2.28931677451654	0.682714778551108	0.744333134634801	AC007382.1
ENSG00000270792	1.60323416747472	-2.43667481906534	3.00561415929447	2.2869786761665	0.683140790577716	0.744759854489155	RP11-103J8.1
ENSG00000255367	3.20252971159963	0.351455799118338	1.75325958156802	2.28516557951303	0.683471187982493	0.745082297352691	RP13-726E6.2
ENSG00000121101	7.99883644321396	0.614764012163479	1.11313853131728	2.28118610115061	0.68419649207571	0.74583519104767	TEX14
ENSG00000255046	13.8439070863286	-1.51709615164248	1.14037488916326	2.27934288162416	0.684532499707024	0.746163662091347	RP11-297N6.4
ENSG00000124143	2.08185628810479	1.63883445640584	2.25318083792286	2.27785202708547	0.684804301132625	0.746422116453911	ARHGAP40
ENSG00000136518	5322.00207719356	0.225050975072206	0.225474076096872	2.27742692378476	0.684881807313661	0.746468777675976	ACTL6A
ENSG00000089177	30.240300148667	1.35117820978031	1.71467128700599	2.27174013527315	0.685918832555195	0.747561183565981	KIF16B
ENSG00000243544	1.37622758178534	1.40758320974242	2.09221769148243	2.27046857923591	0.686150758082529	0.747738193161155	RN7SL172P
ENSG00000263350	35.0851656113693	-0.611734487984039	0.455916705338052	2.27065075031638	0.686117529899447	0.747738193161155	RP11-13N13.2
ENSG00000168124	7.97512239159999	0.456777041973291	1.8508758820795	2.26956592968758	0.686315407557281	0.747879738549731	OR1F1
ENSG00000249645	4.177857672921	-1.30351465725299	2.02310751963813	2.26492981946451	0.687161204420205	0.748763480140614	RP11-552M14.1
ENSG00000253558	0.978794508546935	-1.18250008938422	2.99811147850888	2.26446378740325	0.687246238537554	0.748818210984904	CTD-2179L22.1
ENSG00000139292	22.4873711295806	1.42651190079729	1.73658257916527	2.26245861279729	0.687612137257669	0.74917894869652	LGR5
ENSG00000270460	3.37506111953734	1.0990612584421	2.17229103611572	2.26188485500799	0.687716842836746	0.749255084660442	RP11-796E10.1
ENSG00000203849	1.93923094776337	-2.28355351290736	2.67615468105593	2.26165594425387	0.687758617938722	0.749262654766744	RP11-417J8.6
ENSG00000232508	1.9432495332113	-0.718933967408689	2.31016526124131	2.26006571515897	0.688048842279353	0.749540877654463	MRPL45P1
ENSG00000006047	2.3354667457022	-2.05422469000379	2.26572974707189	2.25922699393259	0.688201923580309	0.749668287924947	YBX2
ENSG00000176907	2.6625677855445	-1.70687065596947	2.49854847094407	2.25878105601044	0.688283318055499	0.749668287924947	C8orf4
ENSG00000227486	18.7166655009141	0.238809402004045	1.11175828922002	2.25866126993365	0.688305182271148	0.749668287924947	RP13-188A5.1
ENSG00000249174	13.2900740675401	-0.514951181292162	1.76636557366451	2.25892818200531	0.688256463766812	0.749668287924947	RP11-124N3.3
ENSG00000087237	3.5471780805782	-1.39574538016078	2.06716753996588	2.25761848437295	0.688495525314976	0.749837639547757	CETP
ENSG00000258957	2.03037627104497	0.766541143252408	1.92661779244223	2.25717140171875	0.688577136238552	0.749888560315677	RP11-363J20.1
ENSG00000233045	0.932913509442336	3.58220115377572	2.89632828048037	2.25675928800585	0.688652365737082	0.749932526648491	AC097523.1
ENSG00000104419	22149.3304278488	0.928460925530423	1.56344750254676	2.25493494728639	0.688985412053528	0.750257233128491	NDRG1
ENSG00000239887	7.23730611619364	-1.0996031594275	1.12268196917351	2.25468207665884	0.689031578092427	0.750269529865395	C1orf226
ENSG00000262410	1.01124542524484	-0.644616985679074	2.55391402301727	2.25414644607108	0.68912936917724	0.750338035754803	RP11-388C12.8
ENSG00000148204	2.196643133127	-0.563960391628634	1.9653926086313	2.25286532383384	0.689363278043345	0.750554735011362	CRB2
ENSG00000253399	1.00412121965809	-2.31772050884001	2.7794022985062	2.2512007304805	0.689667226646678	0.750847665304217	AC078852.2
ENSG00000235481	1.08314563316985	0.461989814389922	3.02411261194203	2.24669755807063	0.690489630326965	0.751676144091978	RP11-133O22.6
ENSG00000243491	0.914755313456279	-0.189868133050437	3.0441497134323	2.24665131127122	0.690498077330565	0.751676144091978	RP11-521D12.5
ENSG00000105261	2.01957058324409	-2.43333345227456	1.88046779992373	2.24642410606817	0.690539576798503	0.75168328553142	OVOL3
ENSG00000228656	15.2275400331527	-2.02581455807024	1.65629935464723	2.24380825247681	0.691017404642216	0.752165365214906	MYO5BP3
ENSG00000254740	1.46880648842896	-1.94654832886087	2.75294939967151	2.24325613344082	0.691118266789242	0.752237093580075	RP11-334E6.3
ENSG00000233325	4.12138210767892	0.808776679193986	1.27247852573534	2.24215424869311	0.691319570193692	0.752381982695023	MIPEPP3
ENSG00000265401	5.55196657931419	0.287507630260024	1.39783512066051	2.2421446314308	0.69132132722484	0.752381982695023	RP11-138I1.4
ENSG00000257275	1.35012688601272	0.0349344052772555	2.75013364265387	2.24154109558786	0.691431592369263	0.752463922213178	RP11-164H13.1
ENSG00000272158	1.39376977467503	-0.0613222065036723	2.21756404180607	2.24120530218462	0.691492942901792	0.752492623853776	RP11-840I19.5
ENSG00000167970	1.04550663632054	1.99359793908525	3.00080241266904	2.24096730294695	0.691536426797788	0.752501880842021	AC009065.1
ENSG00000226874	1.07754994710884	1.31025058519351	2.47930304701527	2.24034737940882	0.691649693177677	0.752587067520966	AC005154.8
ENSG00000129071	2162.18653593648	0.0425156907470587	0.126565222428704	2.23997149140101	0.691718373601523	0.752623733862497	MBD4
ENSG00000243444	14.7562156486009	0.049423412355742	1.75934456993666	2.23933550447592	0.691834581179492	0.752712105769981	PALM2
ENSG00000245552	2.84858016846164	-1.91293719112377	2.09993801461986	2.2386431131963	0.691961099455482	0.75277361921952	RP11-712B9.2
ENSG00000249463	4.34020033980057	-0.958685094338384	1.98533062990528	2.23878551164237	0.691935079095641	0.75277361921952	RP11-1E22.1
ENSG00000230649	1.13844260717342	0.711487228975241	2.78879092386632	2.23840084732184	0.692005368968392	0.752783713808262	AC024084.1
ENSG00000265458	7.28451107878043	0.583406202345858	0.976622807565191	2.23716158434715	0.692231829793262	0.752991990402075	RP13-20L14.6
ENSG00000232021	4.13665710054115	-0.606616632249512	1.98673623357835	2.23617091193228	0.692412874301238	0.753150845731171	LEF1-AS1
ENSG00000261465	4.22535073547269	0.487327975615521	1.34876454651882	2.23331615033901	0.69293463230715	0.753680266908798	RP11-626G11.5
ENSG00000256922	4.28914577921029	1.05545502718122	1.95106738580172	2.23131919220697	0.693299657910886	0.754039170936495	RP11-749H20.1
ENSG00000211899	6.93297611567354	1.85866910548116	1.9108544638313	2.22984569365781	0.693569024154379	0.754294003925655	IGHM
ENSG00000250410	1.34677174683343	0.819453146154616	2.41548001132952	2.22816889185663	0.693875580588774	0.754589255461097	RP11-714G18.1
ENSG00000004939	1.23386444359842	1.86680611807424	2.80148189904823	2.22775567202103	0.693951130357705	0.754633270244423	SLC4A1
ENSG00000158113	5.74481737338687	-0.250639475592652	1.87936242338725	2.2247101299976	0.694508001658313	0.755200664527518	LRRC43
ENSG00000233967	2.93076903810614	0.282277746942435	1.89363312724695	2.22129849622041	0.695131913781168	0.755840897255031	RP11-250B2.3
ENSG00000196468	2.23091700390988	-1.21206495884659	2.4178412166155	2.22018933193189	0.695334778231828	0.756023268756231	FGF16
ENSG00000260648	1.00188061611918	1.13705762775637	3.0509066078045	2.219787310104	0.695408310166521	0.756026802007304	RP11-133K1.7
ENSG00000273026	8.62084786607728	-0.470371971683301	0.910257649144685	2.21993480203945	0.695381332935449	0.756026802007304	RP11-422P24.10
ENSG00000197479	6.29407182889663	-0.358666949906969	1.25518190851529	2.21953138002856	0.69545512190371	0.756039489269147	PCDHB11
ENSG00000113319	1.47512894838328	-1.93939620588358	2.35273801219158	2.21678992600913	0.695956593661287	0.756546417868169	RASGRF2
ENSG00000267798	3.81506017695498	1.08107680671469	1.46754162925312	2.21488615238555	0.696304874994241	0.756886776506977	RP11-333J10.3
ENSG00000147883	58.2860893448735	0.239980110279722	0.369050153822375	2.21332398178934	0.696590686612026	0.757086582037084	CDKN2B
ENSG00000227617	7.02578953785753	0.510343061405227	0.925566429437602	2.21330445597084	0.696594259153299	0.757086582037084	CERS6-AS1
ENSG00000254760	1.00157722746242	-0.838807970182674	2.76622638812125	2.21368795697625	0.696524092509661	0.757086582037084	CTD-2616J11.3
ENSG00000073008	845.196115734569	-1.07848986286857	1.67227639379735	2.21158949929368	0.696908049273733	0.757375700380436	PVR
ENSG00000249359	1.69689561221243	2.44157077541133	2.58417496730974	2.211465797977	0.69693068422569	0.757375700380436	RP11-374A4.1
ENSG00000103316	1.08433997822301	-1.2558481208	2.8561220006037	2.21089076302597	0.697035906272759	0.757451787430657	CRYM
ENSG00000145103	1.00204918398079	-2.90377532780429	2.79301805121274	2.20964630189913	0.697263632297604	0.757660982132969	ILDR1
ENSG00000230289	1.00927445328506	1.88219668587713	2.98918695106471	2.20564371239742	0.697996163652747	0.758418659839657	RP11-334J6.6
ENSG00000145632	5.80125159954851	-0.685908630177696	1.93777654724511	2.20462519845207	0.698182588242821	0.758539549438294	PLK2
ENSG00000215869	1.99710748060508	-0.112583023879031	2.24323895887205	2.20426535892349	0.698248453894022	0.758539549438294	RP11-364B6.1
ENSG00000258477	0.90346612109095	0.059010334123531	2.88844425950574	2.20483362322893	0.698144438313236	0.758539549438294	PPIAP6
ENSG00000259286	0.880375938880974	0.734409545832295	2.52052358424196	2.2043704761251	0.698229212945565	0.758539549438294	RP11-696L21.2
ENSG00000198909	1439.32182952497	0.0611516033479189	0.128672272699569	2.20328889124684	0.698427193758909	0.758695412599301	MAP3K3
ENSG00000270028	1.95518535495918	2.36825670217428	2.28262071108537	2.20278679027087	0.698519105171613	0.758756943787846	RP11-380L11.4
ENSG00000262766	8.68149843192705	0.135392444550368	0.98600476151712	2.20220328082448	0.69862592136984	0.758834658067892	RP11-196G11.4
ENSG00000124116	3.33604590493452	-1.67591037983353	1.80909898344956	2.19929240933811	0.69915882290579	0.759375147213003	WFDC3
ENSG00000257869	4.7953550364561	-0.323571669545811	1.95226916326653	2.19864956709504	0.699276519374169	0.759464639195107	CTD-2591A6.2
ENSG00000225684	3.67958355907159	-0.606196908687441	2.07562287974579	2.19817985147017	0.69936252066058	0.759519700630577	FAM225B
ENSG00000196526	14.094667026729	0.713237656154004	1.78342906405914	2.19770174568352	0.699450059990574	0.759576426764788	AFAP1
ENSG00000167912	16.5803991707636	-0.296860882768452	1.78652782909881	2.19641217151025	0.699686185435163	0.759794497953366	RP11-25K19.1
ENSG00000103512	3712.46521903471	-0.0851955866563936	0.241467492261752	2.19547422544531	0.699857935126994	0.759904290719802	NOMO1
ENSG00000250392	0.825709407434506	3.56002411698347	4.76562642023713	2.19559938671633	0.699835016112694	0.759904290719802	RP11-700N1.1
ENSG00000144452	1.7473485134071	-1.49093432928348	2.70410164417611	2.19507828480486	0.699930438980141	0.759944661328224	ABCA12
ENSG00000261131	0.891847324116079	2.83568891366531	3.01594536444359	2.19418601208872	0.700093834836892	0.760083708249944	RP11-93O14.2
ENSG00000108947	1.88147107589701	0.822873276151894	2.05557365732823	2.19398042238392	0.700131484002	0.760086226311703	EFNB3
ENSG00000092200	8.12397151985623	-0.887728642611047	1.52724269302378	2.19321896099824	0.700270931635006	0.760199254374585	RPGRIP1
ENSG00000224066	1.86731048953514	-2.25148014380812	1.90911957184656	2.19294514635791	0.700321076889246	0.760215331156731	RP4-622L5.7
ENSG00000189419	7.8939584009342	0.627333956692289	1.85096948228492	2.19207264388925	0.700480867323466	0.760350422784917	SPATA41
ENSG00000196388	5.0695131049212	-0.107787448788106	1.13974611514024	2.1911217717342	0.700655017366727	0.760501086909226	INCA1
ENSG00000243069	5.02817763607844	-0.0785876996683281	1.91232982221573	2.18996938668852	0.700866083708498	0.760691803294553	ARHGEF26-AS1
ENSG00000261051	6.35302544629854	1.05032503542282	1.95307848104748	2.18845229969336	0.701143963511061	0.760955013417594	RP11-274H2.5
ENSG00000225721	1.58713104207325	2.17287538485463	2.54955143308587	2.18739809281578	0.701337069791914	0.761126196504401	RP11-269F19.2
ENSG00000226125	1.79012032905865	-1.55919750432701	2.15781641339893	2.18620475408385	0.701555672326107	0.76132503074017	AC098823.3
ENSG00000158966	5.32638093412653	0.211259921156596	1.95882453454307	2.18207359520266	0.702312526752498	0.762107923966168	CACHD1
ENSG00000264044	0.848900767523867	-3.23697498892739	2.85881776098113	2.18153878778981	0.702410516446385	0.762175813326652	RP11-192H23.7
ENSG00000170236	0.842732391873768	1.08831836075979	2.95603736140342	2.17986995082448	0.702716301860432	0.762469160693229	USP50
ENSG00000137693	1.89655992229408	-2.06567420298103	2.60591095250875	2.1796314785085	0.702759999497471	0.76247811938013	YAP1
ENSG00000138772	2.91288650429158	1.49673065983301	2.22347168137705	2.17859639279119	0.702949673443653	0.762606992812604	ANXA3
ENSG00000225850	1.01620455393604	0.715869215590073	2.58725078135775	2.17872688260944	0.702925761435089	0.762606992812604	RP11-452K12.4
ENSG00000185338	19.3578122764022	0.493009140744575	0.707787567953307	2.17806221321726	0.703047562157097	0.762669752424099	SOCS1
ENSG00000253304	1.54984240000679	-0.0275241620848943	1.9103903989797	2.17789380586642	0.703078423344202	0.762669752424099	TMEM200B
ENSG00000272844	3.63804322223146	-0.478195508146014	1.38741390982127	2.17733337364273	0.703181125873935	0.762742701525252	RP11-484K9.4
ENSG00000091137	2.49767604999439	0.583891227547445	1.56934203266736	2.17709415115026	0.703224965529047	0.762751797751042	SLC26A4
ENSG00000010327	1.00697649932307	1.34533282426348	3.41450670626629	2.17674511812245	0.70328892970908	0.762782719991991	STAB1
