gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000260886,1.6482575064261287,1.0167912490614717,1.078171611236058,0.9430699514484364,0.34564512422923793,0.509708803711911
ENSG00000260895,0.49232358387819086,-0.1756392444654468,2.325458276742021,-0.07552887369431469,0.9397939252557214,NA
ENSG00000260896,333.3321707863373,-0.08221815811893445,0.18154593053819137,-0.4528780010391828,0.6506365927049833,0.7758476083262013
ENSG00000260898,15.200896004153657,-0.7300167372976843,0.42739393971383965,-1.7080652518996056,0.08762423556993942,0.1778092009807412
ENSG00000260899,0.3934445122424038,-0.8843496751579777,2.030641435582204,-0.4355026247676397,0.663197634211917,NA
ENSG00000260903,9.94711102831556,-1.0853346389946021,0.47645533460790923,-2.2779357479285225,0.02273040602467313,0.05840340120218587
ENSG00000260905,1.4561041188380854,4.395085810915898,1.3888728774872847,3.1644982648573143,0.0015535058843636552,0.005668224299504383
ENSG00000260907,0.1588986131003816,1.3959488082005063,3.945822258120815,0.3537789380470783,0.7235045590180532,NA
ENSG00000260908,0.5220522170634565,2.8667696721252063,2.642627456881814,1.0848179393049484,0.27800229851186004,NA
ENSG00000260911,0.18863085879365205,1.0166717982588858,3.9488517959916667,0.25746010505911404,0.7968236090057066,NA
ENSG00000260912,39.41806052290868,-0.3016911004438489,0.32790763343687584,-0.9200490311303662,0.3575471374812403,0.5218111783961165
ENSG00000260916,688.2359898940925,-0.20274550725155055,0.29677578050671327,-0.6831605561120386,0.49450539388315234,0.6505102432970621
ENSG00000260917,228.74210347970256,0.015171561708462946,0.11231695244124243,0.13507811046066093,0.8925501168661011,0.9360923535687227
ENSG00000260920,275.8533148970744,-0.7324568174229298,0.34971915510533663,-2.0944143514309683,0.03622308542486623,0.08647480892657951
ENSG00000260922,0.23609768269829645,0.9850404569947924,3.100716689944702,0.3176815412350232,0.7507265143932754,NA
ENSG00000260923,27.128076389138183,3.661490262785779,0.5699273676002043,6.424485769481876,1.3231603804172414e-10,1.3927127007871216e-9
ENSG00000260924,27.170523376542214,0.043791307947460695,0.3365213602820924,0.1301293561595977,0.8964640847300074,0.9382381910229134
ENSG00000260927,4.653874546082504,0.2478084172954274,0.5055664685318796,0.4901599151048154,0.6240207433840352,0.7562171687223458
ENSG00000260928,0.23664054491231426,-0.6980846331209148,3.9332039890280748,-0.17748498045569636,0.8591274618069795,NA
ENSG00000260929,0.6590687044555474,0.055424527883952364,1.6475547430859685,0.033640477268839585,0.9731638443290219,0.9849340613767446
ENSG00000260930,1.205234639472209,0.8945887941617352,1.226656962035859,0.7292901127606233,0.4658242190145543,0.6253572367936613
ENSG00000260931,0.9553843514012106,0.7229958643949829,1.6468133097208753,0.43902721706659403,0.6606418152818333,0.7825302282420871
ENSG00000260934,0.13199109290670918,0.023239939690983858,3.950877008559825,0.005882223020517484,0.995306692133916,NA
ENSG00000260936,2.926747254456349,-1.3694608141703155,0.7709293125497098,-1.7763766299676305,0.07567086039004983,0.15819030166023662
ENSG00000260940,1.1087584870563867,1.3435598030856857,1.534090681309299,0.8758020757540871,0.38113764142244655,0.5462294500028629
ENSG00000260942,77.36553224888642,-0.27109734930920554,0.21741863438580344,-1.2468910499555004,0.21243744888404062,0.35503783670044764
ENSG00000260943,0.10834487149571208,0.023237080102451846,3.950877008558381,0.005881499234756166,0.9953072696214107,NA
ENSG00000260947,165.0067890451281,0.17774690484681596,0.18244682431301204,0.9742395106963729,0.3299376309872761,0.4930060039411255
ENSG00000260948,47.794787275192235,1.7519196659324479,0.41451445172258744,4.226438085938955,2.374195578197996e-5,1.2870158927022382e-4
ENSG00000260949,3.6480769998541858,0.6592529763886408,0.7291792222009859,0.9041027998558754,0.36594089389883916,0.5303228970341063
ENSG00000260954,2.1540121618026915,-0.9016446535931881,0.7902805487549011,-1.1409171781005403,0.2539043901873415,0.4068636209158372
ENSG00000260955,2.6363342673829537,2.03477686031187,0.8960882342377685,2.2707327052929047,0.023163163896699132,0.05931946432782675
ENSG00000260958,4.319168258314951,0.5286752055907025,0.7332963683920817,0.720957075990902,0.4709359245342939,0.6298963376579783
ENSG00000260966,248.02836864428164,0.2341511538037696,0.1770637031291793,1.3224119323481074,0.18603101761245738,0.32169823559082955
ENSG00000260975,0.16631111406922783,1.214326707026495,3.9436622557700605,0.3079185356833705,0.7581443211733956,NA
ENSG00000260977,2.1558571259137786,-0.48633404732403246,0.9512821422680693,-0.511240593841595,0.6091825970188691,0.7449159396870668
ENSG00000260979,11.835281768383187,-0.14318973041344016,0.3968798531435836,-0.36078860964916964,0.7182574783078608,0.8233705928257034
ENSG00000260983,0.9022871279155675,1.7762214836507684,1.5011418588420935,1.1832469217938255,0.23671130191117493,0.3861123202189725
ENSG00000260987,1.5906436936650703,-0.6184093075751168,1.0906351074389762,-0.5670176059408746,0.5707022200870131,0.7139947333797331
ENSG00000260988,0.5101610388114961,1.4435603529560237,1.6339421908732839,0.883483125057498,0.3769752960582583,NA
ENSG00000260990,0.10856051541782732,-0.21717958247501115,3.950877008559825,-0.05496996793483519,0.95616238971992,NA
ENSG00000260992,3.332698709396202,-0.30134501418183846,0.7767205479720556,-0.38797095682433275,0.6980375265713279,0.810027914955271
ENSG00000260996,0.21154153341975773,-1.2316413672233082,3.9262862715154987,-0.313691178393854,0.7537556014585522,NA
ENSG00000260997,3.789113245142411,-0.3086365566173717,0.7092208420341465,-0.43517694112338556,0.6634339986337334,0.7844918638422466
ENSG00000261000,1.498046259698615,-0.1945500869378575,1.1071567065613142,-0.1757204610556937,0.8605135598271242,0.9158708439663591
ENSG00000261002,0.12278548888069232,0.9850340060657817,3.950877008559825,0.249320341770104,0.8031129975857717,NA
ENSG00000261003,0.6368335453623343,-0.3000461149708646,1.6028337378621431,-0.1871972793454333,0.8515059579026831,0.9110964369631526
ENSG00000261005,375.4027249912585,-0.752894936380109,0.21107376508659073,-3.5669754413640273,3.611253097085685e-4,0.0015298507347837928
ENSG00000261008,33.19452941428798,1.25043290605332,0.36655378600312316,3.411321759046477,6.464875337386947e-4,0.0025780675338188943
